author,title,pages,year,booktitle,ee,crossref,url,genre
"['Wei Lin', 'Zhifei Chen', 'Wanwangying Ma', 'Lin Chen 0015', 'Lei Xu 0003', 'Baowen Xu']",An Empirical Study on the Characteristics of Python Fine-Grained Source Code Change Types.,['188-199'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.25', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.25']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#LinCMC0X16'],inproceedings
"['Tianxiao Gu', 'Chun Cao', 'Tianchi Liu 0002', 'Chengnian Sun', 'Jing Deng', 'Xiaoxing Ma', 'Jian Lu 0001']",AimDroid: Activity-Insulated Multi-level Automated Testing for Android Applications.,['103-114'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.72', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.72']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#GuC0SDML17'],inproceedings
"['Thomas Wagner', 'Christian Brem', 'Stefan Strobl', 'Thomas Grechenig']",Challenges in re-Platforming Mixed Language PL/I and COBOL IS to an Open Systems Platform.,['364'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00056'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#WagnerBSG19'],inproceedings
['Monika Gupta 0002'],Improving Software Maintenance Using Process Mining and Predictive Analytics.,['681-686'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.39', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.39']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#Gupta17'],inproceedings
"['Jeffrey Svajlenko', 'Chanchal K. Roy']",Evaluating clone detection tools with BigCloneBench.,['131-140'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332459', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332459']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#SvajlenkoR15'],inproceedings
"['Nélio Cacho', 'Eiji Adachi Barbosa', 'Juliana Araujo', 'Frederico Pranto', 'Alessandro F. Garcia 0001', 'Thiago César', 'Eliezio Soares', 'Arthur Cassio', 'Thomas Filipe', 'Israel García']",How Does Exception Handling Behavior Evolve? An Exploratory Study in Java and C# Applications.,['31-40'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.25', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.25']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#CachoBAPGCSCFG14'],inproceedings
"['Gustavo Pinto 0001', 'Kenan Liu', 'Fernando Castor', 'Yu David Liu']",A Comprehensive Study on the Energy Efficiency of Java's Thread-Safe Collections.,['20-31'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.34', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.34']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#PintoLCL16'],inproceedings
"['Jianglei Han', 'Aixin Sun']",Mean Average Distance to Resolver: An Evaluation Metric for Ticket Routing in Expert Network.,['594-602'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.18', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.18']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#HanS17'],inproceedings
"['Brock Angus Campbell', 'Christoph Treude']",NLP2Code: Code Snippet Content Assist via Natural Language Tasks.,['628-632'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.56', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.56']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#CampbellT17'],inproceedings
"['Jinkun Pan', 'Xiaoguang Mao']",Detecting DOM-Sourced Cross-Site Scripting in Browser Extensions.,['24-34'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.11', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.11']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#PanM17'],inproceedings
"['Oscar Chaparro', 'Gabriele Bavota', 'Andrian Marcus', 'Massimiliano Di Penta']",On the Impact of Refactoring Operations on Code Quality Metrics.,['456-460'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.73', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.73']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#ChaparroBMP14'],inproceedings
"['Mingwei Liu', 'Yanjun Yang', 'Xin Peng', 'Chong Wang', 'Chengyuan Zhao', 'Xin Wang', 'Shuangshuang Xing']",Learning based and Context Aware Non-Informative Comment Detection.,['866-867'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00115'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#LiuYPWZWX20'],inproceedings
"['Rrezarta Krasniqi', 'Siyuan Jiang', 'Collin McMillan']",TraceLab Components for Generating Extractive Summaries of User Stories.,['658'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.86', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.86']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#KrasniqiJM17'],inproceedings
"['Shengtao Yue', 'Qingwei Sun', 'Jun Ma 0010', 'Xianping Tao', 'Chang Xu 0001', 'Jian Lu 0001']",RegionDroid: A Tool for Detecting Android Application Repackaging Based on Runtime UI Region Features.,['323-333'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00041', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00041']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#YueSMT0018'],inproceedings
"['Muhammad Asaduzzaman', 'Chanchal Kumar Roy', 'Kevin A. Schneider', 'Daqing Hou']","CSCC: Simple, Efficient, Context Sensitive Code Completion.",['71-80'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.29', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.29']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#AsaduzzamanRSH14'],inproceedings
"['Alexandre Decan', 'Tom Mens', 'Eleni Constantinou']",On the Evolution of Technical Lag in the npm Package Dependency Network.,['404-414'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00050', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00050']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#DecanMC18'],inproceedings
"['Xiaoyu Liu', 'LiGuo Huang', 'Chuanyi Liu', 'Vincent Ng']",Linking Source Code to Untangled Change Intents.,['393-403'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00047', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00047']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#LiuHLN18'],inproceedings
"['François Gauthier', 'Ettore Merlo', 'Eleni Stroulia', 'David Turner']",Supporting Maintenance and Evolution of Access Control Models in Web Applications.,['506-510'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.83', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.83']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#GauthierMST14'],inproceedings
"['Stefan Fischer 0006', 'Lukas Linsbauer', 'Alexander Egyed', 'Roberto Erick Lopez-Herrejon']",Predicting Higher Order Structural Feature Interactions in Variable Systems.,['252-263'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00035', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00035']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#0006LEL18'],inproceedings
"['Sicco Verwer', 'Christian A. Hammerschmidt']",flexfringe: A Passive Automaton Learning Package.,['638-642'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.58', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.58']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#VerwerH17'],inproceedings
"['Xin Xia 0001', 'David Lo 0001', 'Lingfeng Bao', 'Abhishek Sharma 0002', 'Shanping Li']",Personality and Project Success: Insights from a Large-Scale Study with Professionals.,['318-328'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.50', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.50']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#XiaLBSL17'],inproceedings
"['Reinout Stevens', 'Coen De Roover']",Querying the History of Software Projects Using QWALKEKO.,['585-588'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.101', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.101']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#StevensR14'],inproceedings
"['Neil Walkinshaw', 'Mathew Hall']",Inferring Computational State Machine Models from Program Executions.,['122-132'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.74', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.74']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#WalkinshawH16'],inproceedings
"['Ruiyin Wen', 'David Gilbert', 'Michael G. Roche', 'Shane McIntosh']",BLIMP Tracer: Integrating Build Impact Analysis with Code Review.,['685-694'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00078', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00078']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#WenGRM18'],inproceedings
"['ThanhVu Nguyen', 'KimHao Nguyen']",Using Symbolic Execution to Analyze Linux KBuild Makefiles.,['712-716'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00078'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#NguyenN20'],inproceedings
"['Moumita Asad', 'Kishan Kumar Ganguly', 'Kazi Sakib']",Impact Analysis of Syntactic and Semantic Similarities on Patch Prioritization in Automated Program Repair.,['328-332'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00050'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#AsadGS19'],inproceedings
"['Ryan Hardt', 'Ethan V. Munson']",An empirical evaluation of ant build maintenance using Formiga.,['201-210'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332466', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332466']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#HardtM15'],inproceedings
"['Ferdian Thung', 'Hong Jin Kang', 'Lingxiao Jiang', 'David Lo 0001']",Towards Generating Transformation Rules without Examples for Android API Replacement.,['213-217'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00032'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#ThungKJ019'],inproceedings
['Chaiyong Ragkhitwetsagul'],Measuring Code Similarity in Large-Scaled Code Corpora.,['626-630'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.18', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.18']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#Ragkhitwetsagul16'],inproceedings
"['Xiaoran Wang', 'Lori L. Pollock', 'K. Vijay-Shanker']",Developing a model of loop actions by mining loop characteristics from a large code corpus.,['51-60'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332451', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332451']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#WangPV15'],inproceedings
"['Paloma Oliveira', 'Fernando Paim Lima', 'Marco Tulio Valente', 'Alexander Serebrenik']",RTTool: A Tool for Extracting Relative Thresholds for Source Code Metrics.,['629-632'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.112', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.112']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#OliveiraLVS14'],inproceedings
"['Bushra Aloraini', 'Meiyappan Nagappan']",Evaluating State-of-the-Art Free and Open Source Static Analysis Tools Against Buffer Errors in Android Apps.,['295-306'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.77', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.77']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#AlorainiN17'],inproceedings
"['Jasper van Riet', 'Flavia Paganelli', 'Ivano Malavolta']",From 6.2 to 0.15 seconds - an Industrial Case Study on Mobile Web Performance.,['746-755'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00084'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#RietPM20'],inproceedings
"['Chunyang Chen', 'Zhenchang Xing', 'Lei Han 0003']",TechLand: Assisting Technology Landscape Inquiries with Insights from Stack Overflow.,['356-366'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.17', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.17']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#ChenXH16'],inproceedings
"['Hussein Alrubaye', 'Mohamed Wiem Mkaouer', 'Ali Ouni 0001']",MigrationMiner: An Automated Detection Tool of Third-Party Java Library Migration at the Method Level.,['414-417'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00072'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#AlrubayeM019'],inproceedings
"['Thomas Durieux', 'Rui Abreu', 'Martin Monperrus', 'Tegawendé F. Bissyandé', 'Luis Cruz 0002']",An Analysis of 35+ Million Jobs of Travis CI.,['291-295'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00044'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#DurieuxAMB019'],inproceedings
"['Sufian Latif', 'Yu Hao', 'Hailong Zhang 0006', 'Raef Bassily', 'Atanas Rountev']",Introducing Differential Privacy Mechanisms for Mobile App Analytics of Dynamic Content.,['267-277'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00034'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#LatifH0BR20'],inproceedings
"['Edward Dunn Ekelund', 'Emelie Engström']",Efficient regression testing based on test history: An industrial evaluation.,['449-457'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332496', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332496']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#EkelundE15'],inproceedings
"['Alan Charpentier', 'Jean-Rémy Falleri', 'Laurent Réveillère']",Automated Extraction of Mixins in Cascading Style Sheets.,['56-66'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.15', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.15']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#CharpentierFR16'],inproceedings
"['Effat Farhana', 'Nasif Imtiaz', 'Akond Rahman']",Synthesizing Program Execution Time Discrepancies in Julia Used for Scientific Software.,['496-500'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00083'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#FarhanaIR19'],inproceedings
"['Ding Li 0001', 'Shuai Hao', 'Jiaping Gui', 'William G. J. Halfond']",An Empirical Study of the Energy Consumption of Android Applications.,['121-130'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.34', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.34']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#LiHGH14'],inproceedings
"['Breno Dantas Cruz', 'Paul W. McBurney', 'Collin McMillan']",TraceLab Components for Reproducing Source Code Summarization Experiments.,['610'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.20', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.20']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#CruzMM16'],inproceedings
"['Gustavo Sizílio Nery', 'Daniel Alencar da Costa', 'Uirá Kulesza']",An Empirical Study of the Relationship between Continuous Integration and Test Code Evolution.,['426-436'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00075'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#NeryCK19'],inproceedings
['Yutaro Kashiwa'],RAPTOR: Release-Aware and Prioritized Bug-Fixing Task Assignment Optimization.,['629-633'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00101'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#Kashiwa19'],inproceedings
"['Yan Gao 0006', 'Daqing Hou']",ArchFLoc: Locating and explaining architectural features in running web applications.,['333-335'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332482', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332482']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#GaoH15'],inproceedings
"['Xuan-Bach D. Le', 'David Lo 0001', 'Claire Le Goues']",Empirical Study on Synthesis Engines for Semantics-Based Program Repair.,['423-427'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.68', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.68']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#LeLG16'],inproceedings
"['Raveendra Kumar Medicherla', 'Raghavan Komondoor', 'S. Narendran']",Program specialization and verification using file format specifications.,['191-200'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332465', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332465']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#MedicherlaKN15'],inproceedings
['Simone Romano 0001'],Dead Code.,['737-742'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00092', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00092']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#Romano18'],inproceedings
"['Luca Ponzanelli', 'Gabriele Bavota', 'Massimiliano Di Penta', 'Rocco Oliveto', 'Michele Lanza']",Prompter: A Self-Confident Recommender System.,['577-580'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.99', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.99']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#PonzanelliBPOL14'],inproceedings
"['Eric J. Rapos', 'James R. Cordy']",SimPact: Impact Analysis for Simulink Models.,['489-493'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.21', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.21']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#RaposC17'],inproceedings
['Rodrigo Rebouças de Almeida'],Business-Driven Technical Debt Prioritization.,['605-609'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00096'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#Almeida19'],inproceedings
"['Timo Pawelka', 'Elmar Jürgens']",Is this code written in English? A study of the natural language of comments and identifiers in practice.,['401-410'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332491', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332491']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#PawelkaJ15'],inproceedings
"['Carmine Vassallo', 'Fabio Palomba', 'Harald C. Gall']",Continuous Refactoring in CI: A Preliminary Study on the Perceived Advantages and Barriers.,['564-568'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00068', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00068']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#VassalloPG18'],inproceedings
"['Mohammad Masudur Rahman 0001', 'Chanchal K. Roy']",NLP2API: Query Reformulation for Code Search Using Crowdsourced Knowledge and Extra-Large Data Analytics.,['714'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00086', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00086']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#RahmanR18a'],inproceedings
['Tommaso Dal Sasso'],Managing Software Defects.,['669'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.124', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.124']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#Sasso14'],inproceedings
"['Ferdian Thung', 'Xuan-Bach D. Le', 'David Lo 0001', 'Julia L. Lawall']",Recommending Code Changes for Automatic Backporting of Linux Device Drivers.,['222-232'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.71', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.71']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#ThungLLL16'],inproceedings
['Hadeel Alsolai'],Predicting Software Maintainability in Object-Oriented Systems Using Ensemble Techniques.,['716-721'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00088', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00088']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#Alsolai18'],inproceedings
"['Simone Romano 0001', 'Giuseppe Scanniello']",DUM-Tool.,['339-341'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332484', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332484']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#RomanoS15'],inproceedings
['Li Li'],Mining AndroZoo: A Retrospect.,['675-680'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.49', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.49']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#Li17'],inproceedings
"['Matthieu Jimenez', 'Maxime Cordy', 'Yves Le Traon', 'Mike Papadakis']",On the Impact of Tokenizer and Parameters on N-Gram Based Code Analysis.,['437-448'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00053', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00053']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#JimenezCTP18'],inproceedings
"['Dusica Marijan', 'Marius Liaaen']",Effect of Time Window on the Performance of Continuous Regression Testing.,['568-571'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.77', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.77']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#MarijanL16'],inproceedings
['Liang Xu'],Understanding Spreadsheet Evolution in Practice.,['670-674'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.38', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.38']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#Xu17'],inproceedings
